Name,MolWeight,SMILES,toxicity_score,NumAtoms,NumHeavyAtoms,NumRotatableBonds,MolFormula
NCGC00258169-01,269.17,CCCC[N+]1(C)CCCC1.[I-]_modified,-1.9381999999999953,12,12,4,C9H20IN_modified
NCGC00260350-01,125.90200000000002,F[B-](F)(F)F.[K+]_modified,-3.392,7,7,1,BF4K_modified
NCGC00255728-01,228.266,O=S(=O)([O-])c1cc(O)ccc1O.[K+]_modified,-5.9882,14,14,2,C6H5KO5S_modified
NCGC00255545-01,477.3830000000002,O=C1c2ccccc2C(=O)C1c1ccc2cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c2n1.[Na+].[Na+]_modified,-9.572399999999996,32,32,4,C18H9NNa2O8S2_modified
NCGC00256124-01,282.206,O=S(=O)([O-])c1cccc(S(=O)(=O)[O-])c1.[Na+].[Na+]_modified,-12.994399999999999,17,17,3,C6H4Na2O6S2_modified
NCGC00258878-01,238.106,O=S(=O)([O-])OOS(=O)(=O)[O-].[Na+].[Na+]_modified,-16.274,13,13,4,Na2O8S2_modified
NCGC00255944-01,314.204,O=S(=O)([O-])c1cc(O)c(O)c(S(=O)(=O)[O-])c1.[Na+].[Na+]_modified,-14.171999999999999,19,19,3,C6H4Na2O8S2_modified
NCGC00260301-01,94.045,C=CC(=O)[O-].[Na+]_modified,-8.1474,7,7,2,C3H3NaO2_modified
NCGC00260114-01,229.233,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-].[Na+]_modified,-6.767199999999994,15,15,5,C7H12NNaO4S_modified
NCGC00255955-01,208.214,Cc1ccc(C)c(S(=O)(=O)[O-])c1.[Na+]_modified,-3.5769199999999968,14,14,2,C8H9NaO3S_modified
NCGC00255082-01,459.33800000000014,COc1cc(OC)nc(NC(=O)[N-]S(=O)(=O)c2ncccc2OCC(F)(F)F)n1.[Na+]_modified,-1.7431999999999999,31,31,8,C14H13F3N5NaO6S_modified
NCGC00255237-01,170.105,CCOP(=O)([O-])C(N)=O.[NH4+]_modified,0.0624,11,11,4,C3H11N2O4P_modified
NCGC00260483-01,192.13,O=C1Nc2ccc([N+](=O)[O-])cc2C1=O_modified,1.4592,15,15,2,C8H4N2O4_modified
NCGC00257750-01,206.157,CN1C(=O)c2ccc([N+](=O)[O-])cc2C1=O_modified,1.6412,16,16,2,C9H6N2O4_modified
NCGC00257304-01,145.143,Nc1ncc([N+](=O)[O-])s1_modified,1.267,10,10,2,C3H3N3O2S_modified
NCGC00255890-01,199.886,Br[Ca]Br_modified,2.6208,4,4,1,Br2Ca_modified
NCGC00259868-01,198.845,N#CC(Br)Br_modified,3.25176,6,6,1,C2HBr2N_modified
NCGC00258263-01,217.888,OCC(Br)CBr_modified,2.2742,7,7,3,C3H6Br2O_modified
NCGC00259411-01,314.802,Brc1ccc(Br)c(Br)c1_modified,7.948200000000002,10,10,1,C6H3Br3_modified
NCGC00260479-01,257.13000000000005,Brc1cc2ccccc2c2ccccc12_modified,9.511000000000005,16,16,1,C14H9Br_modified
NCGC00260411-01,235.209,CCCCCCCCCCCBr_modified,9.82420000000001,13,13,10,C11H23Br_modified
NCGC00257880-01,214.33300000000008,c1ccc(CSCc2ccccc2)cc1_modified,8.240000000000006,16,16,5,C14H14S_modified
NCGC00258913-01,124.998,C=CC(Cl)CCl_modified,4.0372,7,7,3,C4H6Cl2_modified
NCGC00258707-01,82.14599999999999,C=CC/C=C/C_modified,4.277200000000001,7,7,3,C6H10_modified
NCGC00259657-01,154.21199999999996,c1ccc(-c2ccccc2)cc1_modified,6.707200000000002,13,13,2,C12H10_modified
NCGC00254303-01,166.22299999999998,c1ccc2c(c1)Cc1ccccc1-2_modified,6.515600000000003,14,14,1,C13H10_modified
NCGC00259252-01,167.21099999999998,c1ccc2c(c1)[nH]c1ccccc12_modified,6.6422000000000025,14,14,1,C12H9N_modified
NCGC00258704-01,98.145,C1CCC2OC2C1_modified,2.6556,8,8,1,C6H10O_modified
NCGC00254221-01,168.195,c1ccc2c(c1)oc1ccccc12_modified,7.172000000000002,14,14,1,C12H8O_modified
NCGC00258727-01,85.15,C1CCNCC1_modified,1.5198,7,7,1,C5H11N_modified
NCGC00259999-01,87.122,C1COCCN1_modified,-0.7876000000000002,7,7,1,C4H9NO_modified
NCGC00257611-01,74.079,COC(C)=O_modified,0.3586,6,6,1,C3H6O2_modified
NCGC00258809-01,130.18699999999998,CC(=O)OCCC(C)C_modified,3.1912,10,10,4,C7H14O2_modified
NCGC00258890-01,222.266,CNC(=O)O/N=C/C(C)(C)S(C)(=O)=O_modified,0.3027999999999998,15,15,4,C7H14N2O4S_modified
NCGC00257116-01,244.294,CC(C)(N=C=O)c1cccc(C(C)(C)N=C=O)c1_modified,5.656800000000002,19,19,5,C14H16N2O2_modified
NCGC00255129-01,292.423,CC(C)(C)c1cc(CCC(=O)NN)cc(C(C)(C)C)c1O_modified,5.819400000000003,22,22,4,C17H28N2O2_modified
NCGC00257903-01,102.177,CCOC(C)(C)C_modified,3.6428,8,8,2,C6H14O_modified
NCGC00260000-01,126.203,CC(C)N=C=NC(C)C_modified,3.9542,10,10,3,C7H14N2_modified
NCGC00258931-01,162.27599999999998,CC(C)c1ccc(C(C)C)cc1_modified,7.866800000000007,13,13,3,C12H18_modified
NCGC00255837-01,136.19399999999996,CC(C)c1ccc(O)cc1_modified,5.031200000000002,11,11,2,C9H12O_modified
NCGC00258870-01,162.27599999999995,CC(C)c1cccc(C(C)C)c1_modified,7.866800000000003,13,13,3,C12H18_modified
NCGC00259983-01,186.339,CC(C)CC(C)CC(O)CC(C)C_modified,6.931400000000005,14,14,7,C12H26O_modified
NCGC00254487-01,278.348,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C_modified,6.624400000000005,21,21,7,C16H22O4_modified
NCGC00259960-01,103.121,CC(C)CON=O_modified,2.6808,8,8,4,C4H9NO2_modified
NCGC00256087-01,424.3130000000002,CCOC(=O)/C=C(\C)O[Ti](O/C(C)=C/C(=O)OCC)(OC(C)C)OC(C)C_modified,7.234600000000006,28,28,13,C18H32O8Ti_modified
NCGC00258409-01,138.188,CC(C)OS(C)(=O)=O_modified,0.7420000000000002,9,9,3,C4H10O3S_modified
NCGC00256260-01,148.20499999999998,CC(CC=O)c1ccccc1_modified,4.7582,12,12,4,C10H12O_modified
NCGC00258307-01,102.177,CCCC(C)CO_modified,2.8298,8,8,4,C6H14O_modified
NCGC00257759-01,98.96,CC(Cl)Cl_modified,3.62,5,5,1,C2H4Cl2_modified
NCGC00254519-01,226.36,CC(C)CC(C)(O)C#CC(C)(O)CC(C)C_modified,5.168000000000001,17,17,5,C14H26O2_modified
NCGC00257971-01,206.027,CC(O)(P(=O)(O)O)P(=O)(O)O_modified,-1.9844000000000004,12,12,3,C2H8O7P2_modified
NCGC00256494-01,118.176,CC(O)CC(C)(C)O_modified,1.0564,9,9,3,C6H14O2_modified
NCGC00259151-01,133.191,CC(O)CNCC(C)O_modified,-1.3247999999999998,10,10,5,C6H15NO2_modified
NCGC00259361-01,76.095,CC(O)CO_modified,-1.2810000000000001,6,6,2,C3H8O2_modified
NCGC00258234-01,132.203,CCCCOCC(C)O_modified,2.3678,10,10,6,C7H16O2_modified
NCGC00256780-01,114.1,CC1=C(O)C(=O)CO1_modified,0.7504,9,9,1,C5H6O3_modified
NCGC00254783-01,217.232,CC1=NNC(=O)N(/N=C/c2cccnc2)C1_modified,1.6332,17,17,3,C10H11N5O_modified
NCGC00259279-01,86.08999999999999,CC=CC(=O)O_modified,1.2942,7,7,2,C4H6O2_modified
NCGC00255231-01,206.32899999999995,CCC(=O)/C=C/C1C(C)=CCCC1(C)C_modified,7.808400000000006,16,16,4,C14H22O_modified
NCGC00259557-01,311.341,CC(C)C1(C)N=C(c2nc3ccccc3cc2C(=O)O)NC1=O_modified,4.4482,24,24,4,C17H17N3O3_modified
NCGC00254372-01,224.216,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O_modified,-1.4181599999999999,17,17,3,C10H12N2O4_modified
NCGC00258578-01,121.183,Cc1ccc(C)c(N)c1_modified,3.77128,10,10,1,C8H11N_modified
NCGC00257786-01,121.183,Cc1cc(C)cc(N)c1_modified,3.77128,10,10,1,C8H11N_modified
NCGC00259913-01,172.205,Cc1ccc(S(=O)(=O)O)cc1_modified,2.4834400000000003,12,12,2,C7H8O3S_modified
NCGC00259333-01,182.135,Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]_modified,3.62284,14,14,3,C7H6N2O4_modified
NCGC00258959-01,126.586,Cc1ccc(Cl)cc1_modified,5.296840000000001,9,9,1,C7H7Cl_modified
NCGC00256086-01,143.189,Cc1ccnc2ccccc12_modified,5.086440000000001,12,12,1,C10H9N_modified
NCGC00259962-01,171.15599999999998,Cc1ncc([N+](=O)[O-])n1CCO_modified,0.1840399999999998,13,13,4,C6H9N3O3_modified
NCGC00259317-01,142.201,Cc1cccc2ccccc12_modified,6.296440000000004,12,12,1,C11H10_modified
NCGC00258439-01,164.20399999999998,Cc1ccccc1OCC1CO1_modified,3.54524,13,13,4,C10H12O2_modified
NCGC00257809-01,357.77900000000005,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2Cl)n1_modified,2.704839999999999,24,24,5,C12H12ClN5O4S_modified
NCGC00255392-01,191.318,CCC(CC)Nc1ccc(C)c(C)c1_modified,7.807880000000004,15,15,5,C13H21N_modified
NCGC00257739-01,81.11800000000001,CCC=CC#N_modified,2.95236,7,7,2,C5H7N_modified
NCGC00259958-01,166.24900000000002,CCc1cc(C(N)=S)ccn1_modified,2.5564,12,12,3,C8H10N2S_modified
NCGC00257585-01,185.064,CCc1ccc(Br)cc1_modified,6.023000000000003,10,10,2,C8H9Br_modified
NCGC00258168-01,287.2279999999999,CCCC[N+]1(C)CCCC1.F[P-](F)(F)(F)(F)F_modified,10.818600000000009,18,18,4,C9H20F6NP_modified
NCGC00259339-01,204.785,CCCCCCCCCCCCCl_modified,10.29220000000001,14,14,11,C12H25Cl_modified
NCGC00257206-01,204.785,CCCCCCCCCCCCCl_modified,10.29220000000001,14,14,11,C12H25Cl_modified
NCGC00255825-01,255.4459999999999,CCCCCCCCCCCCN1CCOCC1_modified,8.479000000000006,19,19,12,C16H33NO_modified
NCGC00260379-01,254.155,CCCCCCCCCI_modified,8.344000000000007,11,11,8,C9H19I_modified
NCGC00257730-01,200.322,CCCCCCCCCOCC1CO1_modified,6.304800000000004,15,15,11,C12H24O2_modified
NCGC00259915-01,157.21299999999997,C=CC(=O)NCOCCCC_modified,2.1256,12,12,7,C8H15NO2_modified
NCGC00255813-01,341.4330000000001,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC_modified,1.1134000000000024,24,24,7,C15H23N3O4S_modified
NCGC00259475-01,179.219,CCOc1ccc(NC(C)=O)cc1_modified,4.0874,14,14,4,C10H13NO2_modified
NCGC00255128-01,162.22899999999998,CCOCCOCCOCC_modified,2.152,12,12,9,C8H18O3_modified
NCGC00259892-01,274.413,CCOP(=S)(OCC)SCCSCC_modified,7.540400000000004,15,15,10,C8H19O2PS3_modified
NCGC00255792-01,284.79,C(=C/C=N/c1ccccc1)\C=C\Nc1ccccc1.Cl_modified,9.985400000000007,21,21,6,C17H17ClN2_modified
NCGC00247723-01,243.734,CCNC(C)Cc1ccc2c(c1)OCO2.Cl_modified,4.755200000000001,17,17,5,C12H18ClNO2_modified
NCGC00256654-01,195.693,C#CCN(C)Cc1ccccc1.Cl_modified,4.346800000000001,14,14,4,C11H14ClN_modified
NCGC00254421-01,247.72599999999997,Cl.NCC1(Cc2noc(=O)[nH]2)CCCCC1_modified,2.472799999999999,17,17,4,C10H18ClN3O2_modified
NCGC00258253-01,157.622,Cl.N[C@@H](CS)C(=O)O_modified,-0.5002,9,9,3,C3H8ClNO2S_modified
NCGC00258824-01,247.722,CC(C)NCC(O)c1ccc(O)c(O)c1.Cl_modified,3.1020000000000008,17,17,5,C11H18ClNO3_modified
NCGC00258748-01,165.834,ClC(Cl)=C(Cl)Cl_modified,6.1364,7,7,1,C2Cl4_modified
NCGC00254723-01,268.85900000000004,Cl[Dy](Cl)Cl_modified,4.137,5,5,1,Cl3Dy_modified
NCGC00257811-01,312.838,ClC(Cl)(Cl)c1ccc(C(Cl)(Cl)Cl)cc1_modified,10.680000000000003,15,15,1,C8H4Cl6_modified
NCGC00259912-01,128.942,O=C(O)C(Cl)Cl_modified,1.7494,7,7,2,C2H2Cl2O2_modified
NCGC00254652-01,200.621,Cc1cc(Cl)ccc1OCC(=O)O_modified,4.22364,14,14,4,C9H9ClO3_modified
NCGC00259797-01,257.547,Clc1cccc(-c2cc(Cl)cc(Cl)c2)c1_modified,10.627600000000005,16,16,2,C12H7Cl3_modified
NCGC00255149-01,235.066,CC(Oc1cc(Cl)ccc1Cl)C(=O)O_modified,5.690600000000002,15,15,4,C9H8Cl2O3_modified
NCGC00259998-01,184.413,Clc1nc(Cl)nc(Cl)n1_modified,3.6636000000000006,10,10,1,C3Cl3N3_modified
NCGC00258945-01,229.71500000000003,CC(C)Nc1nc(Cl)nc(NC(C)C)n1_modified,4.331199999999999,16,16,5,C9H16ClN5_modified
NCGC00258666-01,94.497,O=C(O)CCl_modified,0.6196,6,6,2,C2H3ClO2_modified
NCGC00260014-01,133.405,ClCC(Cl)Cl_modified,4.0578,6,6,2,C2H3Cl3_modified
NCGC00255606-01,150.605,C=CCOCC(O)CCl_modified,1.5774,10,10,6,C6H11ClO2_modified
NCGC00258641-01,161.03099999999995,ClCc1ccccc1Cl_modified,6.157600000000002,10,10,2,C7H6Cl2_modified
NCGC00259774-01,89.525,N#CCCCl_modified,2.27776,6,6,2,C3H4ClN_modified
NCGC00259685-01,269.492,ClCCOP(OCCCl)OCCCl_modified,5.959000000000003,14,14,10,C6H12Cl3O3P_modified
NCGC00259476-01,137.18199999999996,CN(C)c1cccc(O)c1_modified,2.9164,11,11,2,C8H11NO_modified
NCGC00258728-01,159.277,CN(C)CCCNCCCN_modified,-0.2469999999999974,12,12,8,C8H21N3_modified
NCGC00259961-01,101.149,CN1CCOCC1_modified,-0.1032,8,8,1,C5H11NO_modified
NCGC00253943-01,180.167,Cn1cnc2c1c(=O)[nH]c(=O)n2C_modified,-2.0794,14,14,1,C7H8N4O2_modified
NCGC00258240-01,383.4000000000002,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2cc3c(cc2CCN1C)OCO3_modified,5.746400000000002,29,29,4,C21H21NO6_modified
NCGC00255496-01,223.22799999999995,CNC(=O)Oc1ccccc1C1OCCO1_modified,2.9004,17,17,3,C11H13NO4_modified
NCGC00257190-01,200.23399999999995,COC(=O)C1CCC(C(=O)OC)CC1_modified,2.2775999999999996,15,15,3,C10H16O4_modified
NCGC00254895-01,168.19199999999998,COc1ccc(OC)c(OC)c1_modified,3.4248,13,13,4,C9H12O3_modified
NCGC00254645-01,207.056,COc1cc(Cl)c(OC)cc1Cl_modified,6.021200000000004,13,13,3,C8H8Cl2O2_modified
NCGC00259936-01,148.20499999999998,C=CCc1ccc(OC)cc1_modified,4.8474,12,12,4,C10H12O_modified
NCGC00256049-01,207.229,COc1ccc(NC(=O)CC(C)=O)cc1_modified,3.2255999999999996,16,16,5,C11H13NO3_modified
NCGC00257617-01,114.144,COC1CCC=CO1_modified,2.566,9,9,2,C6H10O2_modified
NCGC00255627-01,211.269,CCNc1nc(NC(C)C)nc(OC)n1_modified,2.2645999999999993,16,16,6,C9H17N5O_modified
NCGC00255182-01,322.457,CCCSP(=S)(OCC)Oc1ccc(SC)cc1_modified,10.383000000000008,19,19,9,C12H19O2PS3_modified
NCGC00254574-01,227.337,CCNc1nc(NC(C)C)nc(SC)n1_modified,3.6912,16,16,6,C9H17N5S_modified
NCGC00258242-01,159.09099999999998,O=[N+]([O-])c1ccc(F)cc1F_modified,3.746,12,12,2,C6H3F2NO2_modified
NCGC00256362-01,193.249,N#CC(c1ccccc1)c1ccccc1_modified,6.684160000000004,16,16,3,C14H11N_modified
NCGC00258895-01,104.11199999999998,N#Cc1ccccn1_modified,1.90656,9,9,1,C6H4N2_modified
NCGC00254878-01,161.208,N#CCCCC(C#N)CCC#N_modified,4.247680000000001,13,13,6,C9H11N3_modified
NCGC00259063-01,84.08200000000001,N#CNC(=N)N_modified,-2.0989000000000004,7,7,1,C2H4N4_modified
NCGC00255718-01,191.23800000000003,Cc1ccccc1NC(=N)NC(=N)N_modified,1.6495199999999999,15,15,2,C9H13N5_modified
NCGC00259608-01,123.11499999999998,NC(=O)c1cnccn1_modified,-0.8490000000000002,10,10,2,C5H5N3O_modified
NCGC00257597-01,241.461,Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl_modified,4.6444,14,14,2,C6H3Cl3N2O2_modified
NCGC00259420-01,141.601,Cc1ccc(N)cc1Cl_modified,4.46124,10,10,1,C7H8ClN_modified
NCGC00254214-01,122.17100000000002,Cc1ccc(N)cc1N_modified,2.31884,10,10,1,C7H10N2_modified
NCGC00255816-01,188.208,Nc1ccc(S(=O)(=O)O)c(N)c1_modified,0.1953999999999998,13,13,2,C6H8N2O3S_modified
NCGC00259803-01,187.22000000000003,Cc1ccc(N)c(S(=O)(=O)O)c1_modified,1.64784,13,13,2,C7H9NO3S_modified
NCGC00257924-01,141.60099999999997,Cc1c(N)cccc1Cl_modified,4.46124,10,10,1,C7H8ClN_modified
NCGC00258718-01,125.13500000000002,Cc1nc(N)nc(N)n1_modified,-1.3111600000000005,10,10,1,C4H7N5_modified
NCGC00254163-01,198.269,Nc1ccc(Cc2ccc(N)cc2)cc1_modified,4.883600000000001,16,16,3,C13H14N2_modified
NCGC00258223-01,189.307,NCCNCCNCCNCCN_modified,-4.654799999999994,14,14,11,C8H23N5_modified
NCGC00183851-01,234.277,CC(NN)c1ccccc1.O=S(=O)(O)O_modified,1.1162000000000003,16,16,3,C8H14N2O4S_modified
NCGC00259054-01,279.10400000000004,O.O=P1(N(CCCl)CCCl)NCCCO1_modified,2.1186,16,16,6,C7H17Cl2N2O3P_modified
NCGC00259038-01,182.172,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO_modified,-7.170800000000001,13,13,6,C6H14O6_modified
NCGC00260533-01,198.138,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1_modified,0.38,15,15,4,C6H6N4O4_modified
NCGC00260475-01,151.12099999999998,O=Cc1ccccc1[N+](=O)[O-]_modified,2.8146,12,12,3,C7H5NO3_modified
NCGC00258345-01,157.55599999999998,O=[N+]([O-])c1ccccc1Cl_modified,4.496400000000001,11,11,2,C6H4ClNO2_modified
NCGC00255910-01,162.188,COC(=O)/C=C/c1ccccc1_modified,3.7456,13,13,3,C10H10O2_modified
NCGC00257286-01,162.232,CC(C)(C)C(=O)c1ccccc1_modified,5.8308000000000035,13,13,2,C11H14O_modified
NCGC00259974-01,182.222,O=C(c1ccccc1)c1ccccc1_modified,5.835200000000002,15,15,3,C13H10O_modified
NCGC00256276-01,192.21400000000003,CCOC(=O)CC(=O)c1ccccc1_modified,3.645,15,15,5,C11H12O3_modified
NCGC00256902-01,184.279,COC(=O)CC(C)CCC=C(C)C_modified,5.8640000000000025,14,14,6,C11H20O2_modified
NCGC00259780-01,370.5740000000002,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC_modified,12.132000000000014,27,27,18,C22H42O4_modified
NCGC00258954-01,294.4789999999999,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC_modified,11.94580000000001,22,22,15,C19H34O2_modified
NCGC00257779-01,296.49499999999995,CCCCCCCC/C=C\CCCCCCCC(=O)OC_modified,12.393800000000015,22,22,16,C19H36O2_modified
NCGC00254332-01,412.6550000000002,CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC_modified,14.472600000000018,30,30,21,C25H48O4_modified
NCGC00255282-01,190.029,NC(=O)c1c(Cl)cccc1Cl_modified,4.1846,12,12,2,C7H5Cl2NO_modified
NCGC00258919-01,137.142,NNC(=O)c1ccncc1_modified,-0.6298000000000012,11,11,2,C6H7N3O_modified
NCGC00255385-01,217.18,O=C(O)c1cc2ccccc2nc1C(=O)O_modified,3.2624,17,17,3,C11H7NO4_modified
NCGC00256391-01,175.187,O=C(O)Cc1c[nH]c2ccccc12_modified,3.59,14,14,3,C10H9NO2_modified
NCGC00259997-01,132.115,O=C(O)CCCC(=O)O_modified,0.6518000000000004,10,10,5,C5H8O4_modified
NCGC00254856-01,216.277,O=C(O)CCCCCCCCCC(=O)O_modified,5.333,16,16,11,C11H20O4_modified
NCGC00258853-01,244.33099999999996,O=C(O)CCCCCCCCCCCC(=O)O_modified,6.893400000000003,18,18,13,C13H24O4_modified
NCGC00255805-01,202.209,O=C(O)COc1ccc2ccccc2c1_modified,4.606400000000001,16,16,4,C12H10O3_modified
NCGC00259980-01,104.105,CCOCC(=O)O_modified,0.2150000000000002,8,8,4,C4H8O3_modified
NCGC00183856-01,384.25700000000006,O=C(CCCCCCCCC#CI)Oc1ccccc1_modified,10.21740000000001,21,21,10,C17H21IO2_modified
NCGC00255441-01,225.313,CCSCc1ccccc1OC(=O)NC_modified,5.315800000000001,16,16,5,C11H15NO2S_modified
NCGC00257177-01,198.30599999999995,C=C(C)C(=O)OCC(CC)CCCC_modified,6.644200000000005,15,15,8,C12H22O2_modified
NCGC00255711-01,320.372,CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1_modified,7.082600000000005,20,20,8,C12H17O4PS2_modified
NCGC00256262-01,402.5720000000002,CCCCOCCOC(=O)CCCCCCCCC(=O)OCCOCCCC_modified,9.654000000000009,29,29,22,C22H42O6_modified
NCGC00259281-01,314.33700000000005,O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1_modified,5.434000000000001,24,24,9,C18H18O5_modified
NCGC00259787-01,286.324,C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C_modified,2.5164,21,21,12,C14H22O6_modified
NCGC00256694-01,202.217,Cc1nnc(-c2ccccc2)c(=O)n1N_modified,0.6550399999999998,16,16,2,C10H10N4O_modified
NCGC00259976-01,146.14499999999998,O=c1ccc2ccccc2o1_modified,3.586,12,12,1,C9H6O2_modified
NCGC00259933-01,197.021,CC1(C)C(=O)N(Cl)C(=O)N1Cl_modified,2.6736,12,12,1,C5H6Cl2N2O2_modified
NCGC00254805-01,275.308,Cc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1_modified,2.75864,21,21,4,C14H17N3O3_modified
NCGC00255516-01,210.27299999999997,CCCCCC=CCC1CC(=O)OC1=O_modified,5.205400000000001,16,16,7,C12H18O3_modified
NCGC00257412-01,198.221,O=Cc1cccc(Oc2ccccc2)c1_modified,6.582800000000002,16,16,4,C13H10O2_modified
NCGC00259303-01,123.11099999999996,O=Nc1ccc(O)cc1_modified,3.5801999999999996,10,10,2,C6H5NO2_modified
NCGC00256350-01,142.202,O=NN1CCCCCCC1_modified,3.8678,11,11,2,C7H14N2O_modified
NCGC00259951-01,154.18699999999998,CCOS(=O)(=O)OCC_modified,0.6084000000000002,10,10,5,C4H10O4S_modified
NCGC00255745-01,254.15,O=C(O)c1cc(C(=O)O)c(C(=O)O)cc1C(=O)O_modified,0.9588000000000002,19,19,5,C10H6O8_modified
NCGC00258561-01,151.20899999999995,CCNc1cc(O)ccc1C_modified,4.26484,12,12,3,C9H13NO_modified
NCGC00256183-01,240.38699999999997,CC(C)(C1CCC(O)CC1)C1CCC(O)CC1_modified,6.229600000000003,18,18,3,C15H28O2_modified
NCGC00259804-01,286.327,CC(CCC(=O)O)(c1ccc(O)cc1)c1ccc(O)cc1_modified,6.537200000000004,22,22,6,C17H18O4_modified
NCGC00260385-01,333.29300000000006,CNC[C@H](O)c1ccc(O)c(O)c1.O=C(O)[C@H](O)[C@@H](O)C(=O)O_modified,-3.5439999999999996,24,24,7,C13H19NO9_modified
NCGC00259996-01,108.13999999999996,OCc1ccccc1_modified,2.3578,9,9,2,C7H8O_modified
NCGC00255359-01,181.235,OCCN(CCO)c1ccccc1_modified,0.9551999999999996,14,14,6,C10H15NO2_modified
NCGC00258680-01,135.19099999999997,S=C=Nc1ccccc1_modified,4.841800000000001,10,10,2,C7H5NS_modified
NCGC00260351-01,112.15699999999998,S=c1nccc[nH]1_modified,2.27838,8,8,1,C4H4N2S_modified
NCGC00259852-01,263.211,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1_modified,4.9818,17,17,6,C8H10NO5PS_modified
NCGC00256585-01,198.225,O=Nc1ccc(Nc2ccccc2)cc1_modified,7.656200000000004,16,16,4,C12H10N2O_modified
NCGC00254748-01,380.784,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br_modified,7.302400000000002,14,14,6,C4H7Br2Cl2O4P_modified
NCGC00260529-01,142.589,Nc1ccc(Cl)cc1N_modified,3.0088,10,10,1,C6H7ClN2_modified
NCGC00258640-01,214.217,C=CC(=O)OCCOCCOC(=O)C=C_modified,0.9227999999999996,16,16,9,C10H14O5_modified
NCGC00258892-01,284.431,c1ccc2sc(SSN3CCOCC3)nc2c1_modified,6.567600000000004,18,18,4,C11H12N2OS3_modified
NCGC00259324-01,236.3619999999999,C1CN(SSN2CCOCC2)CCO1_modified,1.7244000000000002,15,15,4,C8H16N2O2S2_modified
NCGC00256108-01,144.19600000000003,CCOC(=S)[S-].[Na+]_modified,-4.2826,8,8,2,C3H5NaOS2_modified
NCGC00257868-01,312.45300000000003,C/C=C1/C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C_modified,9.28720000000001,24,24,1,C21H28O2_modified
NCGC00257170-01,284.431,c1ccc2sc(SSN3CCOCC3)nc2c1_modified,6.567600000000004,18,18,4,C11H12N2OS3_modified
NCGC00259923-01,262.43699999999995,CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1_modified,10.569400000000012,20,20,1,C18H30O_modified
NCGC00259886-01,303.83699999999993,CN(C)c1ccc(C(=N)c2ccc(N(C)C)cc2)cc1.Cl_modified,7.313140000000005,22,22,5,C17H22ClN3_modified
NCGC00256719-01,196.641,Cl.NNc1nncc2ccccc12_modified,2.6744,14,14,2,C8H9ClN4_modified
NCGC00254831-01,317.33200000000005,COP(=S)(OC)SCn1nnc2ccccc2c1=O_modified,3.999,20,20,6,C10H12N3O3PS2_modified
NCGC00255048-01,401.42200000000014,CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C_modified,10.485800000000006,26,26,6,C15H16F5NO2S2_modified
NCGC00257317-01,230.219,O=C(c1ccc(O)cc1)c1ccc(O)cc1O_modified,4.0688,18,18,3,C13H10O4_modified
NCGC00255352-01,228.247,O=C(OCc1ccccc1)c1ccc(O)cc1_modified,5.498400000000002,18,18,4,C14H12O3_modified
NCGC00254037-01,110.11199999999998,Oc1ccc(O)cc1_modified,2.1956,9,9,1,C6H6O2_modified
NCGC00254657-01,373.636,CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl_modified,11.538200000000007,19,19,8,C11H15BrClO3PS_modified
NCGC00257125-01,219.687,C[Sn](C)(Cl)Cl_modified,4.3316,6,6,1,C2H6Cl2Sn_modified
NCGC00259128-01,230.31,c1ccc(-c2cccc(-c3ccccc3)c2)cc1_modified,10.041200000000009,19,19,3,C18H14_modified
NCGC00259117-01,142.19799999999998,C=C(C)C(=O)OCC(C)C_modified,3.5234,11,11,4,C8H14O2_modified
NCGC00254178-01,166.21999999999997,CC(C)(C)c1cc(O)ccc1O_modified,4.790600000000002,13,13,1,C10H14O2_modified
