Name,MolWeight,SMILES
NCGC00258644-01,74.123,CCC(C)O
NCGC00259522-01,292.42,CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O
NCGC00254289-01,292.42,CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O
NCGC00256986-01,152.19299999999998,CC(O)COc1ccccc1
NCGC00258735-01,284.311,CC(COC(=O)c1ccccc1)OC(=O)c1ccccc1
NCGC00256667-01,136.23799999999997,CC1=CCC(C(C)C)C=C1
NCGC00259186-01,120.195,CC=C1CC2C=CC1C2
NCGC00257870-01,70.09100000000001,CC=CC=O
NCGC00256538-01,162.18799999999996,CC=Cc1ccc2c(c1)OCO2
NCGC00254700-01,311.341,CC(C)C1(C)N=C(c2nc3ccccc3cc2C(=O)O)NC1=O
NCGC00255904-01,138.20999999999998,CC1=CC(C)C(C=O)CC1
NCGC00255396-01,134.22199999999998,Cc1cc(C)c(C)c(C)c1
NCGC00258960-01,304.3520000000001,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1
NCGC00256771-01,178.187,Cc1ccc2c(c1)OCC(=O)CO2
NCGC00260021-01,96.12899999999999,Cc1ccc(C)o1
NCGC00258026-01,120.195,CCc1ccc(C)cc1
NCGC00254101-01,137.13799999999998,Cc1ccc([N+](=O)[O-])cc1
NCGC00255430-01,196.24900000000002,Cc1ccc(C(=O)c2ccccc2)cc1
NCGC00254201-01,135.20999999999998,Cc1ccc(N(C)C)cc1
NCGC00259058-01,311.40700000000015,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1
NCGC00254358-01,151.165,Cc1ccc([N+](=O)[O-])cc1C
NCGC00257165-01,160.17199999999997,Cc1ccc2oc(=O)ccc2c1
NCGC00256030-01,144.17699999999996,Cc1cccc2nccnc12
NCGC00257787-01,164.233,Cc1cccc2sc(N)nc12
NCGC00256526-01,120.15099999999995,Cc1ccccc1C=O
NCGC00253986-01,107.15599999999998,Cc1ccccc1N
NCGC00259242-01,93.12899999999998,Cc1ccccn1
NCGC00256559-01,93.12899999999998,Cc1cccnc1
NCGC00258951-01,93.12899999999998,Cc1ccncc1
NCGC00256302-01,149.19299999999998,CC1COc2ccccc2N1
NCGC00256513-01,171.15599999999998,Cc1ncc([N+](=O)[O-])n1CCO
NCGC00255679-01,144.12599999999998,CC1OC(=O)C(C)OC1=O
NCGC00260310-01,480.7340000000003,CC1(C)CC(OC(=O)CCCCCCCCC(=O)OC2CC(C)(C)NC(C)(C)C2)CC(C)(C)N1
NCGC00256059-01,194.31799999999998,CC1=CCCC(C)(C)C12CCC(C)O2
NCGC00253955-01,226.32299999999998,Cc1cc(Cc2ccc(N)c(C)c2)ccc1N
NCGC00257907-01,253.28300000000002,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1
NCGC00258018-01,301.4630000000001,CC/C(C)=N/O[Si](C)(O/N=C(\C)CC)O/N=C(\C)CC
NCGC00256174-01,210.31699999999998,CCC(=O)OC(C)(C)C1CC=C(C)CC1
NCGC00259644-01,128.215,CCCCC(C=O)CC
NCGC00256600-01,166.24899999999997,CCc1cc(C(N)=S)ccn1
NCGC00259559-01,149.23700000000002,CCc1cccc(CC)c1N
NCGC00253919-01,88.106,CCCC(=O)O
NCGC00090874-04,338.4440000000001,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2
NCGC00258820-01,162.66,CCCCC(CC)C(=O)Cl
NCGC00254160-01,434.64200000000034,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC
NCGC00254427-01,128.215,CCCCCCCC=O
NCGC00255681-01,298.555,CCCCCCCCCCC(CO)CCCCCCCC
NCGC00257749-01,140.27,C=CCCCCCCCC
NCGC00257096-01,168.32399999999998,C=CCCCCCCCCCC
NCGC00257481-01,170.33999999999997,CCCCCCCCCCCC
NCGC00256610-01,181.32299999999998,CCCCCCCCCCCC#N
NCGC00254322-01,214.39299999999997,CCCCCCCCCCCCCCO
NCGC00257384-01,242.4029999999999,CCCCCCCCCCCCOCC1CO1
NCGC00256385-01,102.17699999999999,CCCCCCO
NCGC00255030-01,73.139,CCCCN
NCGC00255752-01,284.48799999999994,CCCCN(CCCC)C(=O)N(CCCC)CCCC
NCGC00260168-01,336.879,CCCCn1cc[n+](C)c1.Cl[Fe-](Cl)(Cl)Cl
NCGC00256311-01,167.218,CCCCNP(N)(N)=S
NCGC00257221-01,402.48400000000026,CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC
NCGC00253937-01,162.22899999999998,CCCCOCCOCCO
NCGC00259591-01,434.5700000000004,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC
NCGC00258517-01,218.33699999999993,CCCCOCCOCCOCCCC
NCGC00259421-01,266.3179999999999,CCCCOP(=O)(OCCCC)OCCCC
NCGC00259483-01,314.52200000000005,CCCCSP(=O)(SCCCC)SCCCC
NCGC00259047-01,149.237,CCN(CC)c1ccccc1
NCGC00259014-01,117.192,CCN(CC)CCO
NCGC00256443-01,132.232,CCNC(=S)NCC
NCGC00255410-01,295.3380000000001,CCOC(=O)C1=NOC(c2ccccc2)(c2ccccc2)C1
NCGC00259674-01,166.17600000000002,CCOc1cc(C=O)ccc1O
NCGC00254410-01,376.4960000000001,CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1
NCGC00256345-01,179.21899999999997,CCOc1ccc(NC(C)=O)cc1
NCGC00256988-01,182.15599999999998,CCOP(=O)(OCC)OCC
NCGC00258465-01,124.636,CCSCCCl
NCGC00255797-01,223.74700000000004,C#CCN(C)[C@H](C)Cc1ccccc1.Cl
NCGC00247727-01,280.8429999999999,CCCN(CCC)CCc1c[nH]c2ccccc12.Cl
NCGC00258760-01,158.07200000000003,CN(C)CCCCl.Cl
NCGC00258686-01,297.85499999999996,CN(C)CCN(Cc1cccs1)c1ccccn1.Cl
NCGC00247683-01,283.7989999999999,CCC(=O)OC1(c2ccccc2)CCN(C)CC1.Cl
NCGC00247675-01,260.76099999999997,COc1cc(CC(C)C)cc(OC)c1OC.Cl
NCGC00256242-01,343.85100000000006,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1.Cl
NCGC00257411-01,259.74,Cl.N#Cc1ccc(C2CCCc3cncn32)cc1
NCGC00256400-01,129.59,Cl.Nc1ccccc1
NCGC00258910-01,159.616,COc1ccccc1N.Cl
NCGC00256496-01,203.669,CNC[C@H](O)c1cccc(O)c1.Cl
NCGC00247693-01,388.939,CCC(=O)N(c1ccccc1)C1CCN(CC(O)c2ccccc2)CC1.Cl
NCGC00254027-01,247.722,CC(C)NCC(O)c1ccc(O)c(O)c1.Cl
NCGC00254554-01,250.59900000000002,Cl[Nd](Cl)Cl
NCGC00255117-01,177.326,Cl[Pd]Cl
NCGC00260116-01,261.608,C=C(C)C(=O)OCCC[Si](Cl)(Cl)Cl
NCGC00260415-01,176.68699999999998,CCCCCCCCC(=O)Cl
NCGC00258611-01,144.388,N#CC(Cl)(Cl)Cl
NCGC00258865-01,161.031,ClC(Cl)c1ccccc1
NCGC00254127-01,149.602,Cn1sc(Cl)cc1=O
NCGC00260540-01,284.784,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
NCGC00254444-01,251.327,Clc1nc(Cl)c(Cl)c(Cl)c1Cl
NCGC00163906-02,265.35400000000004,Nc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
NCGC00256549-01,280.365,COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
NCGC00258920-01,206.02799999999996,Nc1cc(Cl)cc(C(=O)O)c1Cl
NCGC00256271-01,175.058,Cc1cc(Cl)c(C)cc1Cl
NCGC00259216-01,214.64799999999997,Cc1cc(Cl)ccc1OC(C)C(=O)O
NCGC00257155-01,214.64799999999997,Cc1cc(Cl)ccc1OC(C)C(=O)O
NCGC00255519-01,301.13100000000003,COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl
NCGC00256082-01,200.66499999999996,CCOc1ccc(OCC)c(Cl)c1
NCGC00259256-01,215.894,Clc1cc(Cl)c(Cl)cc1Cl
NCGC00258616-01,196.464,Nc1c(Cl)cc(Cl)cc1Cl
NCGC00255693-01,249.09299999999996,CCOC(=O)COc1ccc(Cl)cc1Cl
NCGC00255339-01,321.2000000000001,CCCCOCCOC(=O)COc1ccc(Cl)cc1Cl
NCGC00258315-01,269.51099999999997,CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O
NCGC00260338-01,321.97400000000005,Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2
NCGC00255690-01,281.13800000000003,O=C(O)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1
NCGC00256598-01,303.16599999999994,O=S(=O)(Oc1ccc(Cl)cc1)c1ccc(Cl)cc1
NCGC00257218-01,215.00099999999998,FC(F)(F)c1ccc(Cl)c(Cl)c1
NCGC00257037-01,215.89399999999998,Clc1ccc(Cl)c(Cl)c1Cl
NCGC00260376-01,148.98,Clc1ccnc(Cl)n1
NCGC00259168-01,240.69799999999998,CCNc1nc(Cl)nc(NC(C)(C)C#N)n1
NCGC00260019-01,360.88199999999995,Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl
NCGC00183855-01,297.137,O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl
NCGC00254811-01,511.15199999999993,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)C(F)(F)F)cc1Cl
NCGC00256524-01,324.05899999999997,Clc1ccc(Sc2cc(Cl)c(Cl)cc2Cl)cc1
NCGC00255479-01,252.70899999999997,CC(C)(C#N)Nc1nc(Cl)nc(NC2CC2)n1
NCGC00257722-01,402.0640000000001,Clc1cnc(Oc2ccc(Oc3ncc(Cl)cc3Cl)cc2)c(Cl)c1
NCGC00249416-01,484.00000000000017,CC1CC(=O)NN=C1c1ccc(NCC(C)(C)NCC(O)COc2cc(Cl)ccc2C#N)cc1
NCGC00258510-01,75.49799999999999,N#CCCl
NCGC00258005-01,124.998,ClCC=CCCl
NCGC00255624-01,179.02100000000002,Fc1cccc(Cl)c1CCl
NCGC00260079-01,208.23900000000003,ClP(Cl)(Cl)(Cl)Cl
NCGC00260449-01,747.9640000000002,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)C(C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
NCGC00256375-01,87.122,CC(=O)N(C)C
NCGC00254536-01,201.358,CN(C)CCCN(C)CCCN(C)C
NCGC00257795-01,116.20799999999998,CN(C)CCN(C)C
NCGC00256454-01,89.13799999999999,CN(C)CCO
NCGC00259562-01,160.26099999999997,CN(C)CCOCCN(C)C
NCGC00259212-01,74.083,CN(C)N=O
NCGC00258521-01,184.155,Cn1c(N)c(N=O)c(=O)n(C)c1=O
NCGC00254109-01,587.6360000000003,CO[C@@H]1COCC[C@@H]1[NH2+][C@@H]1CC[C@@](C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)(C(C)C)C1.O=C([O-])CCC(=O)O
NCGC00258334-01,152.22199999999998,CO[Si](OC)(OC)OC
NCGC00254898-01,144.12599999999998,COC(=O)/C=C\C(=O)OC
NCGC00257124-01,150.17699999999996,COC(=O)c1ccc(C)cc1
NCGC00254947-01,194.18599999999998,COC(=O)c1ccccc1C(=O)OC
NCGC00254875-01,188.17899999999997,COC(=O)CC(C(C)=O)C(=O)OC
NCGC00254583-01,166.21999999999997,COC(Cc1ccccc1)OC
NCGC00259115-01,166.17599999999996,COc1ccc(C=O)cc1OC
NCGC00256751-01,166.176,COC(=O)c1ccc(OC)cc1
NCGC00257397-01,184.32299999999995,CCC(C)(C)C1CCC(OC)CC1
NCGC00256217-01,237.255,COc1ccc(OC)c(NC(=O)CC(C)=O)c1
NCGC00256867-01,180.20299999999997,COc1ccc(COC(C)=O)cc1
NCGC00254173-01,373.4680000000001,COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC
NCGC00255100-01,282.339,C=CCc1ccc(OC(=O)Cc2ccccc2)c(OC)c1
NCGC00254357-01,148.202,CCC(O)OCCCOC
NCGC00259124-01,80.514,COCCl
NCGC00258302-01,208.25399999999996,COCCOCCOCCOCCO
NCGC00254298-01,474.66700000000014,CCOc1cccc([C@]2(N3CCN(c4ccccc4)CC3)CC[C@@H](C)CC2)c1.CS(=O)(=O)O
NCGC00254470-01,514.0779999999999,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
NCGC00257114-01,180.55599999999998,FC(F)(F)c1ccc(Cl)cc1
NCGC00258607-01,96.10399999999998,Fc1ccccc1
NCGC00256219-01,624.1060000000001,FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(C1(F)F)C(F)(F)C(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C12F
NCGC00256394-01,393.731,IC(I)I
NCGC00257356-01,293.37399999999997,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1
NCGC00260303-01,84.122,CC(C)(N)C#N
NCGC00259105-01,193.249,N#CC(c1ccccc1)c1ccccc1
NCGC00258500-01,117.15099999999997,Cc1ccc(C#N)cc1
NCGC00259531-01,103.12399999999997,N#Cc1ccccc1
NCGC00260498-01,165.156,Cn1c(=N)[nH]c2[nH]cnc2c1=O
NCGC00259398-01,116.08000000000001,NC(=O)N=NC(N)=O
NCGC00256336-01,123.11499999999998,NC(=O)c1cnccn1
NCGC00256468-01,117.108,CCN(N=O)C(N)=O
NCGC00254522-01,89.09400000000001,CCOC(N)=O
NCGC00258321-01,120.20200000000001,NC(=S)C(N)=S
NCGC00254181-01,60.056,NC(N)=O
NCGC00258580-01,173.19299999999998,Nc1cccc(S(=O)(=O)O)c1
NCGC00258947-01,180.20699999999997,COc1ccc(NC(C)=O)cc1N
NCGC00257373-01,162.019,Nc1cc(Cl)cc(Cl)c1
NCGC00256958-01,127.57399999999998,Nc1cccc(Cl)c1
NCGC00090702-02,123.15499999999999,Cc1ccc(N)cc1O
NCGC00259584-01,200.241,Nc1ccc(Oc2ccc(N)cc2)cc1
NCGC00257370-01,137.182,COc1ccc(N)c(C)c1
NCGC00256301-01,233.29200000000003,Nc1ccccc1S(=O)(=O)c1ccccc1
NCGC00258434-01,94.117,Nc1ccccn1
NCGC00260519-01,99.09700000000002,Nc1nnc(N)[nH]1
NCGC00091284-03,158.20399999999998,Nc1cccc2c(N)cccc12
NCGC00255316-01,238.33400000000003,CN1Cc2c(N)cccc2C(c2ccccc2)C1
NCGC00257023-01,89.13799999999999,COCCCN
NCGC00254386-01,428.61000000000035,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](O)[C@H]1O
NCGC00258241-01,226.446,O=[N+]([O-])c1c(Cl)cc(Cl)cc1Cl
NCGC00259604-01,152.153,Cc1ccc(N)c([N+](=O)[O-])c1
NCGC00257657-01,152.153,Cc1ccc(N)cc1[N+](=O)[O-]
NCGC00257887-01,152.15299999999996,Cc1ccc([N+](=O)[O-])c(N)c1
NCGC00260261-01,216.034,O=[N+]([O-])c1ccc(CBr)cc1
NCGC00256021-01,247.038,O=[N+]([O-])c1ccc([As](=O)(O)O)cc1
NCGC00257691-01,185.566,O=C(Cl)c1ccc([N+](=O)[O-])cc1
NCGC00257839-01,167.164,O=[N+]([O-])c1ccc(CCO)cc1
NCGC00257755-01,181.14699999999996,Cc1cccc([N+](=O)[O-])c1C(=O)O
NCGC00257894-01,185.566,O=C(Cl)c1ccccc1[N+](=O)[O-]
NCGC00258993-01,139.10999999999999,O=[N+]([O-])c1ccccc1O
NCGC00256962-01,340.50400000000013,CCCCC(CC)COC(=O)/C=C\C(=O)OCC(CC)CCCC
NCGC00255924-01,210.23200000000003,O=C(C(=O)c1ccccc1)c1ccccc1
NCGC00258834-01,239.31800000000004,CN(C)C(=O)C(c1ccccc1)c1ccccc1
NCGC00258771-01,162.18799999999996,CC(=O)c1ccc(C(C)=O)cc1
NCGC00257782-01,136.14999999999998,CC(=O)c1ccc(O)cc1
NCGC00256288-01,144.17,CCOC(=O)CCC(C)=O
NCGC00256206-01,603.3100000000002,CC(=O)O[Cr](O)OC(C)=O.CC(=O)O[Cr](O)OC(C)=O.CC(=O)O[Cr](OC(C)=O)OC(C)=O
NCGC00258217-01,220.25299999999996,CC(=O)O[Si](C)(OC(C)=O)OC(C)=O
NCGC00256107-01,232.26399999999995,C=C[Si](OC(C)=O)(OC(C)=O)OC(C)=O
NCGC00259192-01,234.27999999999997,CC[Si](OC(C)=O)(OC(C)=O)OC(C)=O
NCGC00255824-01,212.33299999999997,CCC(C)(C)C1CCCCC1OC(C)=O
NCGC00257097-01,172.26799999999997,CCCCC(CC)COC(C)=O
NCGC00259139-01,140.13799999999998,CC(=O)OCc1ccco1
NCGC00255746-01,141.17000000000002,CCCCOC(=O)CC#N
NCGC00256194-01,148.20499999999998,CCCC(=O)c1ccccc1
NCGC00258415-01,312.49399999999997,CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)OC
NCGC00255040-01,200.58099999999996,NC(=O)c1ccc([N+](=O)[O-])cc1Cl
NCGC00229704-01,458.49600000000027,Cc1nc2ccc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)cc2c(=O)[nH]1
NCGC00254368-01,271.32,O=C(N[C@H]1CN2CCC1CC2)c1cc2ccoc2cn1
NCGC00255894-01,225.291,CNC(=O)C(c1ccccc1)c1ccccc1
NCGC00255500-01,205.25699999999995,CC(=O)CC(=O)Nc1ccc(C)cc1C
NCGC00181914-01,310.8250000000001,C=CCOc1cc(Cl)ccc1C(=O)NCCN(CC)CC
NCGC00256749-01,330.8150000000001,CC(C)(C)N(NC(=O)c1ccc(Cl)cc1)C(=O)c1ccccc1
NCGC00254094-01,137.14199999999997,NNC(=O)c1ccncc1
NCGC00258851-01,130.09899999999996,C=C(CC(=O)O)C(=O)O
NCGC00254980-01,461.5110000000003,Cc1ccccc1C(OCCN(C)C)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
NCGC00259615-01,192.12599999999998,O=C(O)c1ccc2c(c1)C(=O)OC2=O
NCGC00259952-01,122.12299999999996,O=C(O)c1ccccc1
NCGC00255281-01,291.306,O=C(O)c1ccccc1C(=O)Nc1cccc2ccccc12
NCGC00258831-01,144.214,CCCCCCCC(=O)O
NCGC00257362-01,104.10499999999999,CCOCC(=O)O
NCGC00255542-01,354.45000000000005,CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@@](O)(C(=O)OC)C1)[C@@H]32
NCGC00257358-01,90.078,COC(=O)OC
NCGC00255150-01,208.261,CNC(=O)Oc1ccc(N(C)C)c(C)c1
NCGC00255064-01,361.7810000000001,CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1
NCGC00181912-01,411.19900000000007,CCOC(=O)c1ncn2c1CN(C)C(=O)c1c(I)cccc1-2
NCGC00255330-01,214.26399999999995,CCOC(=O)Cc1cccc2ccccc12
NCGC00256227-01,156.18099999999995,C=CC(=O)OCC1CCCO1
NCGC00255261-01,474.72600000000057,CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC
NCGC00254858-01,330.37700000000007,C=C(C)C(=O)OCCOCCOCCOCCOC(=O)C(=C)C
NCGC00256268-01,210.12199999999999,C=C(C)C(=O)OCCOP(=O)(O)O
NCGC00257822-01,250.25699999999998,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1
NCGC00255439-01,184.27899999999997,CCCCCCC1(C)CCC(=O)O1
NCGC00257798-01,84.118,O=C1CCCC1
NCGC00256889-01,170.25199999999998,CCCCC1CCCCC(=O)O1
NCGC00257072-01,85.106,O=C1CCCN1
NCGC00255442-01,197.32199999999995,CCCCCCCCN1CCCC1=O
NCGC00255001-01,286.11400000000003,C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O
NCGC00255276-01,200.267,CC(C)(C)c1n[nH]c(=S)n(N)c1=O
NCGC00255377-01,244.31600000000003,O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21
NCGC00258796-01,216.66799999999995,Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl
NCGC00260489-01,134.13799999999998,O=c1[nH][nH]c2ccccc12
NCGC00183831-01,258.18199999999996,CC(=O)O[C@@H]1C(=O)O[C@@H]2[C@H]1OC(=O)[C@@H]2OC(C)=O
NCGC00257610-01,463.70099999999996,O=C1OC(=O)c2c(Br)c(Br)c(Br)c(Br)c21
NCGC00257696-01,148.11699999999996,O=C1OC(=O)c2ccccc21
NCGC00257195-01,163.13199999999998,O=c1[nH]c2ccccc2c(=O)o1
NCGC00163724-03,302.3390000000001,COc1nn(CSP(=S)(OC)OC)c(=O)s1
NCGC00259296-01,174.20299999999992,CC1=NN(c2ccccc2)C(=O)C1
NCGC00256195-01,167.25199999999995,O=C1CCCN1C1CCCCC1
NCGC00254769-01,330.17100000000005,CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O
NCGC00257812-01,268.27299999999997,CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1
NCGC00256025-01,197.193,O=C1NC(=O)c2cccc3cccc1c23
NCGC00254963-01,354.3370000000002,C#CCN1C(=O)COc2cc(F)c(N3C(=O)C4=C(CCCC4)C3=O)cc21
NCGC00255941-01,192.21399999999997,CC(C=O)Cc1ccc2c(c1)OCO2
NCGC00253954-01,96.08499999999998,O=Cc1ccco1
NCGC00259131-01,120.15099999999995,O=CCc1ccccc1
NCGC00257223-01,104.174,CSCCC=O
NCGC00256141-01,162.033,O=CO[Al](OC=O)OC=O
NCGC00255212-01,181.15099999999998,CN(N=O)c1ccc([N+](=O)[O-])cc1
NCGC00256343-01,116.12,O=NN1CCOCC1
NCGC00256655-01,418.4730000000002,Cc1cc(C)c(C(=O)P(=O)(C(=O)c2c(C)cc(C)cc2C)c2ccccc2)c(C)c1
NCGC00257915-01,166.15699999999998,CCOP(=O)(CC)OCC
NCGC00256259-01,344.3250000000001,CC(C)OP(=O)(CP(=O)(OC(C)C)OC(C)C)OC(C)C
NCGC00256808-01,206.027,COP(=O)(O)OP(=O)(O)OC
NCGC00255088-01,218.27700000000002,O=S(=O)(c1ccccc1)c1ccccc1
NCGC00259659-01,285.365,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1
NCGC00256094-01,308.35900000000004,COc1cc(S(=O)(=O)Nc2ccccc2)c(OC)cc1N
NCGC00254230-01,379.4600000000001,CC(C)c1ccc(C(=O)N=C(N)N)cc1S(C)(=O)=O.CS(=O)(=O)O
NCGC00256571-01,173.128,[N-]=[N+]=CC(=O)OC[C@H](N)C(=O)O
NCGC00257879-01,156.56799999999998,O=C(O)c1cccc(Cl)c1
NCGC00258454-01,158.182,Nc1nc(CC(=O)O)cs1
NCGC00183848-01,213.19299999999998,Nc1ccn(C2CO[C@H](CO)O2)c(=O)n1
NCGC00258663-01,176.12399999999997,O=C1O[C@H]([C@H](O)CO)C(O)=C1O
NCGC00257020-01,265.40099999999995,CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1
NCGC00256686-01,138.166,COc1cc(C)cc(O)c1
NCGC00260404-01,152.14899999999997,COc1ccc(C=O)cc1O
NCGC00258202-01,180.15899999999996,O=C(O)C=Cc1ccc(O)c(O)c1
NCGC00255634-01,170.296,CCC(C)(C)C1CCC(O)CC1
NCGC00255705-01,272.253,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O
NCGC00256748-01,136.19400000000002,CCCc1ccc(O)cc1
NCGC00255355-01,124.13899999999997,Cc1c(O)cccc1O
NCGC00255403-01,220.26799999999997,CC/C=C\CCOC(=O)c1ccccc1O
NCGC00255154-01,134.17799999999997,C=CCc1ccccc1O
NCGC00260440-01,226.23099999999997,Oc1cccc2cc3cccc(O)c3c(O)c12
NCGC00258926-01,270.37199999999996,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O
NCGC00255620-01,136.194,CC(CO)c1ccccc1
NCGC00260405-01,106.12099999999998,COCC(O)CO
NCGC00256299-01,146.18599999999998,CCC1(CO)COCOC1
NCGC00258751-01,119.16399999999999,CN(CCO)CCO
NCGC00255872-01,236.31199999999998,OCCN(CCO)CCN(CCO)CCO
NCGC00257035-01,194.22699999999995,OCCOCCOCCOCCO
NCGC00255272-01,190.35199999999995,CCCCCCCCSCCO
NCGC00255960-01,154.256,OCCSSCCO
NCGC00259617-01,278.221,O=C1C(N(CO)C(=O)NCO)N(CO)C(=O)N1CO
NCGC00255574-01,388.29700000000014,O=C(NCNC(=O)NC1C(=O)NC(=O)N1CO)NC1C(=O)NC(=O)N1CO
NCGC00260300-01,299.04900000000015,O=P(O)(O)CN(CP(=O)(O)O)CP(=O)(O)O
NCGC00254507-01,323.31000000000006,CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1
NCGC00257563-01,246.337,CCOP(=S)(CC)Sc1ccccc1
NCGC00258008-01,116.229,SC1CCCCC1
NCGC00259126-01,110.181,Sc1ccccc1
NCGC00257036-01,110.181,Sc1ccccc1
NCGC00254268-01,189.74,[As]#[In]
NCGC00260262-01,261.336,O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ba+2]
NCGC00260253-01,194.116,CC[N+]1(C)CCCC1.[Br-]
NCGC00260255-01,208.143,CCC[N+]1(C)CCCC1.[Br-]
NCGC00260212-01,236.197,CCCC[N+]1(C)CCCCC1.[Br-]
NCGC00183839-01,677.8090000000004,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H](N6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1.[Br-]
NCGC00260227-01,230.14899999999997,CCCC[n+]1cccc(C)c1.[Br-]
NCGC00260222-01,230.14899999999997,CCCC[n+]1ccccc1C.[Br-]
NCGC00259136-01,185.69799999999998,C[N+](C)(C)Cc1ccccc1.[Cl-]
NCGC00258131-01,146.62099999999998,CCn1cc[n+](C)c1.[Cl-]
NCGC00258137-01,188.702,CCCCn1cc[n+](C)c1C.[Cl-]
NCGC00259431-01,162.204,[Cl-].[Cl-].[Cl-].[Fe+3]
NCGC00256555-01,162.204,[Cl-].[Cl-].[Cl-].[Fe+3]
NCGC00260130-01,87.81200000000001,F[B-](F)(F)F.[H+]
NCGC00260216-01,283.197,CCCC[N+]1(C)CCCCC1.[I-]
NCGC00182994-01,465.3750000000002,C[N+]1(CC2COC(c3ccccc3)(c3ccccc3)O2)CCCCC1.[I-]
NCGC00260174-01,266.126,CCCn1cc[n+](C)c1C.[I-]
NCGC00260166-01,266.126,CCCCn1cc[n+](C)c1.[I-]
NCGC00258139-01,280.153,CCCCn1cc[n+](C)c1C.[I-]
NCGC00255118-01,145.792,P#[In]
NCGC00256144-01,302.45799999999997,O=S(=O)([O-])SSS(=O)(=O)[O-].[K+].[K+]
NCGC00259130-01,101.102,O=[N+]([O-])[O-].[K+]
NCGC00256200-01,138.547,[K+].[O-][Cl+3]([O-])([O-])[O-]
NCGC00259972-01,201.24399999999997,CC1=CC(=O)[N-]S(=O)(=O)O1.[K+]
NCGC00257361-01,201.24399999999997,CC1=CC(=O)[N-]S(=O)(=O)O1.[K+]
