Name,MolWeight,SMILES,toxicity_score
NCGC00257458-01,203.307,CCCCOCCOCCSC#N,2.03398
NCGC00255255-01,129.167,CN(C)C(=N)NC(=N)N,-1.034159999999999
NCGC00257602-01,151.16899999999998,NC(=O)NNc1ccccc1,0.6818
NCGC00255476-01,135.21699999999998,NC(=S)NC(N)=S,-0.9367999999999999
NCGC00260547-01,202.282,NC(=S)Nc1cccc2ccccc12,2.4953000000000003
NCGC00258411-01,123.017,NC(N)=[Se],-1.8403
NCGC00256660-01,94.06999999999998,NC(N)=O.OO,-0.9588000000000001
NCGC00255926-01,111.10399999999998,Nc1cc[nH]c(=O)n1,-0.6479000000000001
NCGC00247671-01,176.21900000000002,C[C@H]1N=C(N)O[C@H]1c1ccccc1,1.4611
NCGC00255916-01,171.58299999999997,Nc1cc(C(=O)O)ccc1Cl,1.6204
NCGC00254158-01,168.15199999999996,COc1ccc([N+](=O)[O-])cc1N,1.1855999999999998
NCGC00253956-01,200.241,Nc1ccc(Oc2ccc(N)cc2)cc1,2.643300000000001
NCGC00259548-01,214.246,CC(=O)NS(=O)(=O)c1ccc(N)cc1,0.0935999999999998
NCGC00255414-01,168.152,COc1cc([N+](=O)[O-])ccc1N,1.1855999999999998
NCGC00257383-01,135.21,CCCc1ccc(N)cc1,2.2213000000000003
NCGC00259203-01,109.132,Nc1cccc(N)n1,0.24599999999999989
NCGC00257226-01,165.192,CCOC(=O)c1ccccc1N,1.4455
NCGC00258356-01,127.57399999999996,Nc1ccccc1Cl,1.9222
NCGC00259432-01,114.19200000000002,NC1CCCCC1N,0.21499999999999997
NCGC00258057-01,126.12300000000002,Nc1nc(N)nc(N)n1,-1.3818000000000001
NCGC00254658-01,173.60700000000003,CCNc1nc(N)nc(Cl)n1,0.5389999999999999
NCGC00257027-01,133.15399999999997,Nc1nc2ccccc2[nH]1,1.1451
NCGC00259331-01,84.08200000000001,Nc1nc[nH]n1,-0.6131000000000002
NCGC00257711-01,290.32300000000004,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,1.2575999999999998
NCGC00258673-01,235.247,Nc1ncnc2c1ncn2[C@H]1CC[C@@H](CO)O1,0.07839999999999986
NCGC00259597-01,102.181,CN(C)CCCN,-0.10320000000000007
NCGC00257003-01,102.181,CN(C)CCCN,-0.10320000000000007
NCGC00259779-01,129.207,NCCN1CCNCC1,-1.1496999999999988
NCGC00257198-01,103.169,NCCNCCN,-1.506599999999999
NCGC00260069-01,125.149,NCCS(=O)(=O)O,-1.1670999999999996
NCGC00254028-01,310.28900000000004,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,5.450300000000004
NCGC00259580-01,476.4790000000002,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O.C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O.O.O.O,-1.5895000000000004
NCGC00254543-01,279.104,O.O=P1(N(CCCl)CCCl)NCCCO1,1.0593
NCGC00255319-01,150.13,OC1OC[C@@H](O)[C@H](O)[C@H]1O,-2.5823000000000005
NCGC00257400-01,397.6350000000001,OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,-1.6561000000000003
NCGC00258047-01,99.133,ON=C1CCCC1,1.3906
NCGC00255544-01,217.056,Nc1ccc([As](=O)(O)O)cc1,-1.1702000000000004
NCGC00258338-01,151.989,O=[Cr]O[Cr]=O,-0.311
NCGC00258487-01,153.13699999999997,Cc1ccc(O)c([N+](=O)[O-])c1,1.6088199999999997
NCGC00254672-01,211.129,O=C(O)c1cc(C(=O)O)cc([N+](=O)[O-])c1,0.9912000000000001
NCGC00258646-01,185.566,O=C(Cl)c1cccc([N+](=O)[O-])c1,1.9738
NCGC00259016-01,263.037,O=[N+]([O-])c1cc([As](=O)(O)O)ccc1O,-1.1386000000000003
NCGC00256340-01,157.556,O=[N+]([O-])c1cccc(Cl)c1,2.2482000000000006
NCGC00258733-01,224.172,O=C(O)CNC(=O)c1ccc([N+](=O)[O-])cc1,0.40920000000000006
NCGC00257819-01,165.14799999999994,CC(=O)c1ccc([N+](=O)[O-])cc1,1.7974
NCGC00256110-01,215.592,COC(=O)c1cc(Cl)ccc1[N+](=O)[O-],2.0348
NCGC00257576-01,139.11,O=[N+]([O-])c1cccc(O)c1,1.3004
NCGC00258573-01,167.11999999999995,O=C(O)c1ccccc1[N+](=O)[O-],1.293
NCGC00258375-01,171.58299999999994,O=[N+]([O-])c1ccccc1CCl,2.3336000000000006
NCGC00182992-01,196.25,O=C1CC[C@H](C(=O)N2CCCCC2)N1,0.2774999999999999
NCGC00256969-01,239.31800000000004,CN(C)C(=O)C(c1ccccc1)c1ccccc1,2.9067000000000016
NCGC00257527-01,136.15,CC(=O)c1ccccc1O,1.5948
NCGC00255273-01,158.15699999999998,CC(=O)CN(CC(C)=O)N=O,0.14779999999999993
NCGC00258308-01,150.18099999999998,CC(=O)Nc1ccc(N)cc1,1.2271999999999998
NCGC00257842-01,149.19299999999998,CC(=O)Nc1ccccc1C,1.95342
NCGC00258858-01,196.29,C=CC(C)(CCC=C(C)C)OC(C)=O,3.2406000000000024
NCGC00254207-01,218.205,CC(=O)OCC(COC(C)=O)OC(C)=O,0.044299999999999784
NCGC00259672-01,174.19599999999997,CC(=O)OC1CC(C)OC(C)O1,1.0470000000000002
NCGC00256971-01,194.27399999999997,C=C(C)C1CC=C(C)C(OC(C)=O)C1,2.850500000000001
NCGC00256056-01,162.188,C=Cc1ccc(OC(C)=O)cc1,2.2549
NCGC00255507-01,186.295,CC(=O)OCCC(C)CC(C)(C)C,3.0119000000000016
NCGC00255245-01,144.214,CCCCCCOC(C)=O,2.1298000000000004
NCGC00257034-01,160.213,CCCCOCCOC(C)=O,1.3662
NCGC00258822-01,234.248,CC(=O)OCCOCCOCCOC(C)=O,0.14579999999999949
NCGC00256733-01,182.263,COC(=O)C=C(C)CCC=C(C)C,2.852100000000001
NCGC00256280-01,141.17,C=CC(=O)N1CCOCC1,0.031199999999999894
NCGC00258095-01,198.22100000000003,O=C(c1ccccc1)c1ccccc1O,2.623200000000001
NCGC00256857-01,170.252,CCCCCC=CCC(=O)OC,2.686000000000001
NCGC00254402-01,396.5310000000001,CN(C(=O)Cc1cccc2occc12)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1,3.999800000000003
NCGC00253946-01,174.19599999999994,CCOC(=O)CCC(=O)OCC,0.8927999999999999
NCGC00256245-01,216.27699999999996,CCCCOC(=O)C(C)OC(=O)CCC,2.0615
NCGC00256849-01,172.26799999999997,CCCCCCOC(=O)CCC,2.910000000000001
NCGC00256109-01,196.29,C=CCOC(=O)CCC1CCCCC1,3.076100000000002
NCGC00255847-01,172.26799999999997,CCCCCOC(=O)CCCC,2.910000000000001
NCGC00256630-01,228.37599999999992,CCCCCCCC(=O)OCCCCCC,4.470400000000004
NCGC00255638-01,215.293,CCCCN(CCC(=O)OCC)C(C)=O,1.5882
NCGC00254939-01,231.031,O=C(Cl)OCCOCCOC(=O)Cl,1.7538
NCGC00256891-01,301.342,COC(=O)C(C)N(C(=O)c1ccco1)c1c(C)cccc1C,3.1047400000000014
NCGC00255561-01,240.26299999999995,Cc1cc(OC(=O)N(C)C)nn1C(=O)N(C)C,0.78162
NCGC00259493-01,137.13799999999998,NC(=O)c1ccccc1O,0.49110000000000004
NCGC00259330-01,207.251,C=CC(=O)NC(C)(C)CS(=O)(=O)O,-0.04499999999999976
NCGC00257774-01,135.16599999999997,CNC(=O)c1ccccc1,1.0462
NCGC00258340-01,226.279,CNC(=O)N(c1ccccc1)c1ccccc1,3.1641000000000012
NCGC00258270-01,227.267,Nc1ccc(NC(=O)c2ccc(N)cc2)cc1,2.1033
NCGC00256467-01,324.4020000000002,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,2.2098000000000004
NCGC00255376-01,361.82500000000016,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,3.554500000000001
NCGC00255580-01,188.271,CCCOC(=O)NCCCN(C)C,1.0742999999999998
NCGC00255650-01,195.174,O=C(O)CONC(=O)c1ccccc1,0.4325999999999995
NCGC00247725-01,548.7280000000004,CCN(CC)CCc1c[nH]c2ccccc12.CCN(CC)CCc1c[nH]c2ccccc12.O=C(O)/C=C/C(=O)O,5.816200000000005
NCGC00256620-01,871.0040000000002,CN(C)CCN(Cc1cccs1)c1ccccn1.CN(C)CCN(Cc1cccs1)c1ccccn1.O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O,4.558000000000002
NCGC00255562-01,230.263,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,3.036500000000001
NCGC00254746-01,90.078,C[C@@H](O)C(=O)O,-0.5482
NCGC00254837-01,274.269,CC1(C)OC[C@@H]2O[C@@]3(C(=O)O)OC(C)(C)O[C@H]3[C@@H]2O1,0.46909999999999985
NCGC00256446-01,346.379,C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O,1.0271000000000001
NCGC00256601-01,250.33799999999997,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,3.573240000000002
NCGC00258014-01,134.13099999999997,CC(CO)(CO)C(=O)O,-0.9381000000000002
NCGC00258674-01,216.192,O=C(O)c1ccc2cc(C(=O)O)ccc2c1,2.2362
NCGC00256772-01,222.24,CC(C)(C)OC(=O)c1ccccc1C(=O)O,2.3401
NCGC00256537-01,123.11099999999998,O=C(O)c1cccnc1,0.7797999999999999
NCGC00258056-01,123.11099999999998,O=C(O)c1ccncc1,0.7797999999999999
NCGC00183833-01,862.9220000000003,O=C(O)Cc1cccc(-c2cc(CCCCCCc3ccc(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)c(-c4cccc(CC(=O)O)c4)c3)ccc2O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)c1,1.9777999999999987
NCGC00256456-01,132.11499999999998,O=C(O)CCCC(=O)O,0.32590000000000025
NCGC00256970-01,206.332,O=C(O)CCCCC1CCSS1,2.7851000000000017
NCGC00256508-01,188.223,O=C(O)CCCCCCCC(=O)O,1.8863
NCGC00259401-01,228.37599999999992,CCCCCCCCCCCCCC(=O)O,4.772100000000004
NCGC00259436-01,284.4839999999999,CCCCCCCCCCCCCCCCCC(=O)O,6.332500000000007
NCGC00254456-01,284.4839999999999,CCCCCCCCCCCCCCCCCC(=O)O,6.332500000000007
NCGC00259120-01,90.078,COCC(=O)O,-0.2825999999999998
NCGC00257369-01,90.078,COCC(=O)O,-0.2825999999999998
NCGC00258383-01,226.231,O=C(OC(=O)c1ccccc1)c1ccccc1,2.6838000000000006
NCGC00254147-01,286.41200000000003,CC(C)C(=O)OCC(C)(C)C(OC(=O)C(C)C)C(C)C,3.4356000000000027
NCGC00255489-01,240.25799999999995,COC(=O)C1(O)c2ccccc2-c2ccccc21,2.0759
NCGC00259157-01,132.11499999999998,COC(=O)CC(=O)OC,-0.2775000000000001
NCGC00256787-01,192.258,Cc1ccc(OC(=O)CC(C)C)cc1,2.9465200000000014
NCGC00260426-01,198.221,O=C(Oc1ccccc1)c1ccccc1,2.905800000000001
NCGC00257704-01,214.22,O=C(Oc1ccccc1)Oc1ccccc1,3.264400000000002
NCGC00254630-01,349.745,C#CCOC(=O)[C@@H](C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1,3.6101000000000028
NCGC00255547-01,164.20399999999995,CCOC(=O)c1ccccc1C,2.1717200000000005
NCGC00256635-01,204.26899999999995,CC/C=C\CCOC(=O)c1ccccc1,3.1997000000000018
NCGC00258889-01,212.248,O=C(OCc1ccccc1)c1ccccc1,3.0436000000000014
NCGC00254635-01,251.2819999999999,CCCOC(=O)c1ccc(C(=O)OCCC)nc1,2.2152000000000003
NCGC00254597-01,240.302,O=C(Cc1ccccc1)OCCc1ccccc1,3.0150000000000015
NCGC00254986-01,383.36600000000016,CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,5.003300000000005
NCGC00259863-01,336.3840000000001,CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCCC,3.143600000000002
NCGC00255207-01,206.28500000000005,CCCCCCOC(=O)c1ccccc1,3.423700000000002
NCGC00256263-01,226.27199999999996,C=C(C)C(=O)OCCCCOC(=O)C(=C)C,2.0052
NCGC00259825-01,402.5720000000003,CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,4.538800000000004
NCGC00259121-01,187.308,CCSC(=O)N1CCCCCC1,2.735500000000001
NCGC00254205-01,203.351,CCCSC(=O)N(CCC)CCC,3.3716000000000026
NCGC00256363-01,203.351,CCCCN(CC)C(=O)SCCC,3.3716000000000026
NCGC00259353-01,132.16199999999998,O=C/C=C/c1ccccc1,1.8987
NCGC00253965-01,174.159,Cc1ccc(N=C=O)cc1N=C=O,1.9296200000000001
NCGC00255393-01,262.353,O=C=NC1CCC(CC2CCC(N=C=O)CC2)CC1,3.165700000000002
NCGC00256765-01,250.257,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,3.2120000000000015
NCGC00256786-01,112.128,CC1CCC(=O)C1=O,0.5545
NCGC00256679-01,126.155,CC1CCCC(=O)C1=O,0.9446
NCGC00254115-01,138.20999999999998,CC1=CC(=O)CC(C)(C)C1,2.3218000000000005
NCGC00254505-01,142.18300000000002,Cc1cc(=O)[nH]c(=S)[nH]1,0.74091
NCGC00259378-01,112.088,O=c1ccc(=O)[nH][nH]1,-0.9368000000000001
NCGC00256802-01,196.202,Cc1occc(=O)c1OC(=O)C(C)C,1.50962
NCGC00256923-01,128.171,CCCC1CCC(=O)O1,1.4921
NCGC00254148-01,184.279,CCCCCCCC1CCC(=O)O1,3.052500000000002
NCGC00257294-01,152.237,CCCCCC1=CCCC1=O,2.8560000000000008
NCGC00259287-01,152.237,CCCCCC1=CCCC1=O,2.8560000000000008
NCGC00259686-01,148.16099999999994,O=C1CCc2ccccc2O1,1.5382
NCGC00256489-01,98.145,O=C1CCCCC1,1.5196
NCGC00260420-01,140.182,CC(=O)C1CCCCC1=O,1.3347
NCGC00256800-01,256.386,O=C1CCCCCCCCCCOCCCCO1,3.850900000000003
NCGC00253933-01,113.16,O=C1CCCCCN1,0.6766000000000001
NCGC00257999-01,114.144,O=C1CCCCCO1,1.1036000000000001
NCGC00260011-01,111.14399999999998,C=CN1CCCC1=O,0.7523
NCGC00258044-01,86.09,O=C1CCCO1,0.3234
NCGC00255361-01,288.34700000000004,COC(=O)c1ccc(C)cc1C1=NC(=O)C(C)(C(C)C)N1,2.07272
NCGC00255546-01,151.16499999999996,O=C1NC(=O)[C@@H]2CC=CC[C@H]12,0.22519999999999984
NCGC00254343-01,258.23299999999995,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,0.08779999999999993
NCGC00256403-01,158.117,NC(=O)NC1NC(=O)NC1=O,-2.1798
NCGC00259596-01,102.089,CC1COC(=O)O1,0.5417000000000001
NCGC00256995-01,102.089,CC1COC(=O)O1,0.5417000000000001
NCGC00255038-01,170.25199999999995,CCCCCCC1CCOC1=O,2.5199000000000007
NCGC00258628-01,88.062,O=C1OCCO1,0.1532
NCGC00258586-01,232.279,COC1=CC(=O)OC(CCc2ccccc2)C1,2.4650000000000007
NCGC00254040-01,180.167,Cn1c(=O)c2[nH]cnc2n(C)c1=O,-1.0397000000000005
NCGC00258000-01,146.18900000000002,O=C1CCCc2ccccc21,2.2056000000000004
NCGC00256487-01,246.31,Cc1cccc(C)c1NC(=O)CN1CCCC1=O,1.8643399999999999
NCGC00258612-01,110.156,O=CC1CC=CCC1,1.5415999999999999
NCGC00258188-01,106.12399999999997,O=Cc1ccccc1,1.4990999999999999
NCGC00257825-01,121.13899999999995,O=CNc1ccccc1,1.2549
NCGC00256532-01,128.175,O=NN1CCCCCC1,1.5438
NCGC00255292-01,278.29100000000005,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,3.3260000000000014
NCGC00256338-01,110.049,CO[PH](=O)OC,0.6688999999999998
NCGC00255471-01,262.289,CCS(=O)(=O)CCSP(=O)(OC)OC,1.5552000000000001
NCGC00258791-01,398.40000000000015,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,3.7016000000000013
NCGC00259792-01,255.324,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,1.5261
NCGC00257187-01,255.324,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,1.5261
NCGC00256114-01,223.253,Nc1ccc2cc(S(=O)(=O)O)ccc2c1,1.6687
NCGC00254254-01,368.58300000000014,CCCCCCCCCCCCCCCS(=O)(=O)Oc1ccccc1,6.486400000000007
NCGC00260409-01,245.514,O=S(=O)(Cl)c1c(Cl)cccc1Cl,2.9209000000000005
NCGC00254117-01,122.145,O=S1(=O)CCCO1,-0.26349999999999985
NCGC00258053-01,108.118,O=S1OCCO1,-0.3881
NCGC00254198-01,140.182,C1CC2OC2CC1C1CO1,0.9527
NCGC00259734-01,61.83300000000001,OB(O)O,-2.0518
NCGC00255854-01,144.12599999999998,CCOC(=O)C=CC(=O)O,0.19029999999999997
NCGC00258081-01,138.122,O=C(O)c1cccc(O)c1,1.0903999999999998
NCGC00260669-01,142.11,O=C(O)c1ccc(CO)o1,0.4701
NCGC00257058-01,138.122,O=C(O)c1ccc(O)cc1,1.0903999999999998
NCGC00260020-01,154.12099999999998,O=C(O)c1ccc(O)cc1O,0.7959999999999998
NCGC00255468-01,167.11999999999998,O=C(O)c1cccnc1C(=O)O,0.478
NCGC00254055-01,192.123,O=C(O)CC(O)(CC(=O)O)C(=O)O,-1.2484999999999995
NCGC00259710-01,146.142,O=C(O)CCCCC(=O)O,0.716
NCGC00254889-01,178.209,O=C(O)CCSCCC(=O)O,0.669
NCGC00258030-01,194.274,CC(C)(O)c1ccc(C(C)(C)O)cc1,2.1414
NCGC00256627-01,150.22099999999998,CC(C)(O)Cc1ccccc1,2.0
NCGC00258468-01,344.31300000000005,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-5.761199999999992
NCGC00256485-01,309.529,OC[C@@H](O)[C@H]1O[C@@H]2O[C@H](C(Cl)(Cl)Cl)O[C@@H]2[C@H]1O,-0.46290000000000026
NCGC00257719-01,157.25699999999998,CC1(C)CC(O)CC(C)(C)N1,1.2878999999999998
NCGC00255257-01,156.612,Cc1cc(O)cc(C)c1Cl,2.662440000000001
NCGC00257721-01,154.12099999999995,O=C(O)c1ccc(O)c(O)c1,0.7959999999999998
NCGC00259474-01,152.149,COc1cc(C=O)ccc1O,1.2132999999999998
NCGC00254468-01,152.149,COc1cc(C=O)ccc1O,1.2132999999999998
NCGC00259253-01,128.558,Oc1ccc(Cl)cc1,2.0456
NCGC00258463-01,163.003,Oc1cccc(Cl)c1Cl,2.699
NCGC00259966-01,110.11199999999997,Oc1cccc(O)c1,1.0977999999999999
NCGC00253918-01,110.11199999999997,Oc1cccc(O)c1,1.0977999999999999
NCGC00257536-01,151.165,CC(=O)Nc1ccccc1O,1.3505999999999998
NCGC00259350-01,184.323,OC1CCCCCCCCCCC1,3.652000000000003
NCGC00257109-01,129.075,Oc1nc(O)nc(O)n1,-1.0116000000000003
NCGC00255657-01,120.10399999999998,OC1OCCOC1O,-1.33
NCGC00256803-01,228.247,Cc1ccc(OC(=O)c2ccccc2O)cc1,2.9198200000000014
NCGC00255584-01,176.259,OC1CCCCC1c1ccccc1,2.7051000000000007
NCGC00258494-01,177.163,Nc1cccc2c(O)nnc(O)c12,0.6231999999999998
NCGC00255193-01,288.387,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,2.5800000000000005
NCGC00259470-01,136.147,OCC(CO)(CO)CO,-2.058
NCGC00260122-01,358.56300000000005,CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,5.1443000000000065
NCGC00258354-01,239.315,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,1.3059999999999998
NCGC00257253-01,170.252,C=COCC1CCC(CO)CC1,1.9452
NCGC00257439-01,200.237,OCc1cccc(Oc2ccccc2)c1,2.9712000000000005
NCGC00257545-01,143.21099999999998,Cc1ncsc1CCO,0.9863200000000001
NCGC00258004-01,118.176,OCCCCCCO,0.5313999999999999
NCGC00259695-01,190.283,CCCCCCOCCOCCO,1.5922
NCGC00259434-01,206.28199999999995,CCCCOCCOCCOCCO,0.8286
NCGC00256220-01,213.28,ON(Cc1ccccc1)Cc1ccccc1,3.078000000000002
NCGC00256701-01,135.12599999999998,On1nnc2ccccc21,0.6685999999999999
NCGC00254824-01,291.372,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccccc1,2.9598000000000013
NCGC00258282-01,218.34600000000003,c1ccc(SSc2ccccc2)cc1,4.486000000000002
NCGC00255133-01,186.236,CCOC(=O)n1ccn(C)c1=S,1.56069
NCGC00256233-01,116.14900000000002,Nc1nc(=S)[nH][nH]1,0.04948999999999998
NCGC00091643-08,167.25799999999998,Sc1nc2ccccc2s1,2.585
NCGC00256015-01,154.325,SCCSCCS,1.5791999999999997
NCGC00258042-01,244.264,O.O.[Ba+2].[Cl-].[Cl-],-8.022199999999998
NCGC00260183-01,191.072,CCn1cc[n+](C)c1.[Br-],-2.663499999999998
NCGC00183852-01,404.4330000000001,CC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C1CCCC1.[Br-],1.4067000000000016
NCGC00183859-01,386.37700000000007,CC[N+]1(CC)CCC(=C(c2ccccc2)c2ccccc2)C1C.[Br-],2.1412999999999993
NCGC00255238-01,266.26699999999994,CCC[N+](CCC)(CCC)CCC.[Br-],0.4472000000000014
NCGC00260217-01,222.17,CCC[N+]1(C)CCCCC1.[Br-],-0.9690999999999976
NCGC00255885-01,322.3749999999999,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],2.007600000000001
NCGC00260250-01,222.17,CCCC[N+]1(C)CCCC1.[Br-],-0.9690999999999976
NCGC00260134-01,110.984,[Ca+2].[Cl-].[Cl-],-6.3728
NCGC00254718-01,164.08599999999998,O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Ca+2],-0.8590000000000002
NCGC00260294-01,128.096,O=C([O-])C(=O)[O-].[Ca+2],-3.8946000000000005
NCGC00256365-01,218.218,CC(O)C(=O)[O-].CC(O)C(=O)[O-].[Ca+2],-4.146599999999998
NCGC00256888-01,422.45300000000015,O.O=C1[N-]S(=O)(=O)c2ccccc21.O=C1[N-]S(=O)(=O)c2ccccc21.[Ca+2],0.6001000000000001
NCGC00256899-01,400.4880000000001,CC(=O)NCCCS(=O)(=O)[O-].CC(=O)NCCCS(=O)(=O)[O-].[Ca+2],-2.2651999999999957
NCGC00255861-01,128.002,C[N+](C)=CCl.[Cl-],-2.470399999999999
NCGC00258214-01,109.6,C[N+](C)(C)C.[Cl-],-2.673599999999997
NCGC00255967-01,153.60899999999998,C[N+](C)(C)CC(=O)O.[Cl-],-3.218799999999997
NCGC00254128-01,151.637,C[N+](C)(C)CC1CO1.[Cl-],-2.9045999999999967
NCGC00256264-01,220.744,C=C(C)C(=O)NCCC[N+](C)(C)C.[Cl-],-2.2209999999999956
NCGC00260256-01,163.692,CCC[N+]1(C)CCCC1.[Cl-],-1.3591999999999973
NCGC00258159-01,158.632,C=CCn1cc[n+](C)c1.[Cl-],-2.497399999999998
NCGC00259244-01,161.676,C=CC[N+](C)(C)CC=C.[Cl-],-1.5611999999999977
NCGC00257309-01,161.676,C=CC[N+](C)(C)CC=C.[Cl-],-1.5611999999999977
NCGC00183003-01,328.884,CCCCNc1ccc(C(=O)OCC[NH+](CC)CC)cc1.[Cl-],-1.015899999999996
NCGC00255710-01,235.843,CCCC[N+](C)(CCCC)CCCC.[Cl-],0.8373000000000008
NCGC00257466-01,177.71900000000002,CCCC[N+]1(C)CCCC1.[Cl-],-0.9690999999999976
NCGC00257388-01,171.671,CCCC[n+]1ccccc1.[Cl-],-1.2217999999999989
NCGC00260435-01,182.186,[Cr+2].c1cc[cH-]c1.c1cc[cH-]c1,2.8085000000000013
NCGC00260063-01,186.035,[Fe+2].c1cc[cH-]c1.c1cc[cH-]c1,2.8085000000000013
NCGC00259472-01,367.0469999999999,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Fe+3].[Na+],-10.408500000000007
NCGC00260258-01,255.143,CCC[N+]1(C)CCCC1.[I-],-1.3591999999999973
NCGC00260191-01,238.072,CCn1cc[n+](C)c1.[I-],-2.663499999999998
NCGC00260202-01,252.099,CCCn1cc[n+](C)c1.[I-],-2.273399999999997
NCGC00260232-01,277.149,CCCC[n+]1cccc(C)c1.[I-],-0.9133799999999985
NCGC00260228-01,277.149,CCCC[n+]1ccccc1C.[I-],-0.9133799999999985
NCGC00260240-01,263.122,CCCC[n+]1ccccc1.[I-],-1.2217999999999989
NCGC00257542-01,166.002,[I-].[K+],-5.992
NCGC00258352-01,270.322,O=S(=O)([O-])OOS(=O)(=O)[O-].[K+].[K+],-8.137
NCGC00257274-01,101.102,O=[N+]([O-])[O-].[K+],-3.2351
NCGC00260304-01,150.218,C/C=C/C=C/C(=O)[O-].[K+],-3.127399999999999
NCGC00256932-01,182.304,CCCCC(CC)C(=O)[O-].[K+],-2.043299999999997
NCGC00260295-01,160.21299999999997,O=C([O-])c1ccccc1.[K+],-2.945899999999999
NCGC00255477-01,224.3,O=C([O-])Cc1cccc2ccccc12.[K+],-1.863799999999999
NCGC00260288-01,98.142,CC(=O)[O-].[K+],-4.2398
NCGC00260322-01,84.11500000000001,O=C[O-].[K+],-4.6299
NCGC00256721-01,122.548,[K+].[O-][Cl+2]([O-])[O-],-6.563000000000001
NCGC00255971-01,85.103,O=N[O-].[K+],-2.7454
NCGC00258797-01,262.327,O=S(=O)([O-])c1ccc2cc(O)ccc2c1.[K+],-1.5465
NCGC00257339-01,262.327,O=S(=O)([O-])c1ccc2cc(O)ccc2c1.[K+],-1.5465
NCGC00258035-01,97.183,N#C[S-].[K+],-2.98162
NCGC00255318-01,236.055,O=c1nc([O-])n(Cl)c(=O)n1Cl.[K+],-4.5136
NCGC00260321-01,234.245,O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[K+],-7.823799999999997
NCGC00258560-01,185.223,O=C1[N-]C(=O)c2ccccc21.[K+],-1.6417
NCGC00255874-01,204.222,O=C([O-])c1ccccc1C(=O)O.[K+],-3.247699999999999
NCGC00255632-01,102.894,[Br-].[Na+],-5.992
NCGC00258367-01,221.937,O=P([O-])(O)OP(=O)([O-])O.[Na+].[Na+],-8.067599999999999
NCGC00256411-01,466.3600000000002,O=C1/C(=C2\Nc3ccc(S(=O)(=O)[O-])cc3C2=O)Nc2ccc(S(=O)(=O)[O-])cc21.[Na+].[Na+],-5.368999999999998
NCGC00255763-01,348.26500000000004,O=S(=O)([O-])c1ccc2cc(O)c(S(=O)(=O)[O-])cc2c1.[Na+].[Na+],-5.638399999999998
NCGC00255666-01,551.2970000000003,CC1=NN(c2cc(Cl)c(S(=O)(=O)[O-])cc2Cl)C(=O)C1/N=N/c1ccc(S(=O)(=O)[O-])cc1.[Na+].[Na+],-3.3153999999999977
NCGC00256291-01,737.7449999999999,Cc1cc(C(=C2C=CC(=Nc3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)O)C=C2)c2ccc(Nc3ccc(S(=O)(=O)[O-])cc3)cc2)ccc1N.[Na+].[Na+],-0.9156799999999978
